simulation,gcb,dem_house_seats,rep_house_seats,dem_house_win,rep_house_win,dem_senate_seats,rep_senate_seats,dem_senate_win,rep_senate_win
970,-2.6889186523367754,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
971,-14.958682641766774,167.0,268.0,0.0,100.0,39.0,61.0,0.0,100.0
972,21.920120302673226,324.0,111.0,100.0,0.0,58.0,42.0,100.0,0.0
973,17.312004259553223,290.0,145.0,100.0,0.0,57.0,43.0,100.0,0.0
974,11.202887979913225,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
975,-5.7999387250667755,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
976,20.920046243473227,317.0,118.0,100.0,0.0,58.0,42.0,100.0,0.0
977,17.328839631053224,290.0,145.0,100.0,0.0,57.0,43.0,100.0,0.0
978,-8.279932312166775,201.0,234.0,0.0,100.0,44.0,56.0,0.0,100.0
979,2.5165977950832246,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
980,-0.2009024431467754,222.0,213.0,100.0,0.0,48.0,52.0,0.0,100.0
981,-1.1453709213167755,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
982,-0.8024598597567758,220.0,215.0,100.0,0.0,46.0,54.0,0.0,100.0
983,1.3151602989532245,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
984,2.5543272113532245,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
985,-16.936578444666775,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
986,6.517805433203224,239.0,196.0,100.0,0.0,49.0,51.0,0.0,100.0
987,1.9810785339932244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
988,-7.967966200056775,202.0,233.0,0.0,100.0,45.0,55.0,0.0,100.0
989,-8.480684176716775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
990,-12.523750396486776,184.0,251.0,0.0,100.0,42.0,58.0,0.0,100.0
991,19.851620617693225,307.0,128.0,100.0,0.0,58.0,42.0,100.0,0.0
992,-7.106631870686774,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
993,19.949910841063225,307.0,128.0,100.0,0.0,58.0,42.0,100.0,0.0
994,-15.395160929576775,164.0,271.0,0.0,100.0,39.0,61.0,0.0,100.0
995,-1.9278381388567758,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
996,17.408622486183223,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
997,10.729161168463225,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
998,-3.7248356945367758,212.0,223.0,0.0,100.0,45.0,55.0,0.0,100.0
999,9.125780453023225,252.0,183.0,100.0,0.0,49.0,51.0,0.0,100.0
1000,-6.502856909656774,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1001,7.284389124273224,242.0,193.0,100.0,0.0,49.0,51.0,0.0,100.0
1002,-4.370362270336775,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1003,-10.866021314536775,191.0,244.0,0.0,100.0,42.0,58.0,0.0,100.0
1004,-13.784600628886775,176.0,259.0,0.0,100.0,41.0,59.0,0.0,100.0
1005,11.044166768723224,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1006,14.149469672163224,272.0,163.0,100.0,0.0,53.0,47.0,100.0,0.0
1007,12.339441317343224,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1008,9.127295226483225,252.0,183.0,100.0,0.0,50.0,50.0,0.0,100.0
1009,5.639743865253225,237.0,198.0,100.0,0.0,49.0,51.0,0.0,100.0
1010,-12.580954006556775,183.0,252.0,0.0,100.0,41.0,59.0,0.0,100.0
1011,-14.158955455526776,172.0,263.0,0.0,100.0,40.0,60.0,0.0,100.0
1012,7.520246776303225,242.0,193.0,100.0,0.0,49.0,51.0,0.0,100.0
1013,-3.5617161414167753,213.0,222.0,0.0,100.0,45.0,55.0,0.0,100.0
1014,-0.8190420865267756,220.0,215.0,100.0,0.0,46.0,54.0,0.0,100.0
1015,2.7042418477932246,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1016,7.971288081313224,244.0,191.0,100.0,0.0,49.0,51.0,0.0,100.0
1017,1.8082761273632244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1018,-5.484597469626776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1019,16.809603756343225,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1020,18.892488751403224,298.0,137.0,100.0,0.0,58.0,42.0,100.0,0.0
1021,6.597940105063225,239.0,196.0,100.0,0.0,49.0,51.0,0.0,100.0
1022,-0.6838451110167756,220.0,215.0,100.0,0.0,46.0,54.0,0.0,100.0
1023,9.700089508573225,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1024,-7.000530247466775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1025,15.776266736753225,282.0,153.0,100.0,0.0,56.0,44.0,100.0,0.0
1026,-15.368081101146775,165.0,270.0,0.0,100.0,39.0,61.0,0.0,100.0
1027,0.23918470305322437,223.0,212.0,100.0,0.0,49.0,51.0,0.0,100.0
1028,-5.562465323616776,207.0,228.0,0.0,100.0,45.0,55.0,0.0,100.0
1029,-2.897372628686776,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1030,15.349310156213225,279.0,156.0,100.0,0.0,56.0,44.0,100.0,0.0
1031,-5.698123294996776,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1032,4.9284659490332245,235.0,200.0,100.0,0.0,49.0,51.0,0.0,100.0
1033,11.319249102883225,259.0,176.0,100.0,0.0,53.0,47.0,100.0,0.0
1034,-17.095804559196775,157.0,278.0,0.0,100.0,38.0,62.0,0.0,100.0
1035,15.078788232263225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1036,-15.794840078076774,162.0,273.0,0.0,100.0,39.0,61.0,0.0,100.0
1037,-1.4542770910767757,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1038,-6.346043188996775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1039,-13.705835501686774,176.0,259.0,0.0,100.0,41.0,59.0,0.0,100.0
1040,-4.857326051876775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1041,-8.179309894416775,202.0,233.0,0.0,100.0,45.0,55.0,0.0,100.0
1042,18.574344156363225,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1043,21.721838061163226,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1044,-15.943733360616775,161.0,274.0,0.0,100.0,39.0,61.0,0.0,100.0
1045,-17.362129811106776,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1046,-10.625439739176775,193.0,242.0,0.0,100.0,43.0,57.0,0.0,100.0
1047,16.154644439253225,284.0,151.0,100.0,0.0,57.0,43.0,100.0,0.0
1048,10.244544995083224,256.0,179.0,100.0,0.0,50.0,50.0,0.0,100.0
1049,15.930104651253226,283.0,152.0,100.0,0.0,56.0,44.0,100.0,0.0
1050,-16.937407172806775,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1051,-0.39687253760677565,221.0,214.0,100.0,0.0,46.0,54.0,0.0,100.0
1052,-14.077018023376777,173.0,262.0,0.0,100.0,40.0,60.0,0.0,100.0
1053,3.9737054603332247,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1054,4.486766408433224,232.0,203.0,100.0,0.0,49.0,51.0,0.0,100.0
1055,10.299946219313226,256.0,179.0,100.0,0.0,51.0,49.0,100.0,0.0
1056,-9.490523748756775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1057,16.685400971593225,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1058,-4.486697749196775,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1059,-14.150269285116774,172.0,263.0,0.0,100.0,40.0,60.0,0.0,100.0
1060,-9.127025527456775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1061,-5.701081854046775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1062,2.8494428371232243,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1063,9.811606589363224,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1064,-7.868116738436775,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1065,4.849168176573224,234.0,201.0,100.0,0.0,49.0,51.0,0.0,100.0
1066,15.673214700443225,281.0,154.0,100.0,0.0,56.0,44.0,100.0,0.0
1067,-9.764403455556776,195.0,240.0,0.0,100.0,43.0,57.0,0.0,100.0
1068,0.8595113026832244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1069,1.0762431915332245,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1070,1.1119142501232244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1071,12.454028815903225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1072,-2.4580996068667758,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1073,5.589343123253224,237.0,198.0,100.0,0.0,49.0,51.0,0.0,100.0
1074,-13.090168682896776,178.0,257.0,0.0,100.0,41.0,59.0,0.0,100.0
1075,14.522573911843224,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1076,-9.584110071866775,196.0,239.0,0.0,100.0,43.0,57.0,0.0,100.0
1077,-4.906504500996775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1078,-8.375041704856775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1079,15.045988280133225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1080,-8.485823647886775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1081,-2.661097610196775,217.0,218.0,0.0,100.0,46.0,54.0,0.0,100.0
1082,-8.355048143316775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1083,6.783873180463225,239.0,196.0,100.0,0.0,49.0,51.0,0.0,100.0
1084,9.547842068423224,254.0,181.0,100.0,0.0,50.0,50.0,0.0,100.0
1085,19.591741764633223,305.0,130.0,100.0,0.0,58.0,42.0,100.0,0.0
1086,-1.8229824762967755,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1087,-7.650795927746776,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1088,8.137739899553225,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1089,-4.426564535416775,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1090,-7.235643301926775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1091,11.138880969473226,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1092,-7.902313917486776,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1093,-3.8043688114667753,211.0,224.0,0.0,100.0,45.0,55.0,0.0,100.0
1094,17.975573207973223,293.0,142.0,100.0,0.0,57.0,43.0,100.0,0.0
1095,1.6277385705132246,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1096,-4.522677883286775,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1097,5.8315452814932245,238.0,197.0,100.0,0.0,49.0,51.0,0.0,100.0
1098,-4.935968569026775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1099,9.364172333233224,253.0,182.0,100.0,0.0,50.0,50.0,0.0,100.0
1100,3.7197401907432246,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1101,-6.248278147906776,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1102,11.468155207693226,259.0,176.0,100.0,0.0,53.0,47.0,100.0,0.0
1103,-9.263439602046775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1104,14.504871351373225,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1105,0.33981928368322434,224.0,211.0,100.0,0.0,49.0,51.0,0.0,100.0
1106,-1.5225868094867754,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1107,11.781148997883225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1108,21.744826950223224,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1109,17.341413215633224,291.0,144.0,100.0,0.0,57.0,43.0,100.0,0.0
1110,15.739914814923225,281.0,154.0,100.0,0.0,56.0,44.0,100.0,0.0
1111,1.8697735126932244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1112,-10.353601845856776,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1113,17.198113598853222,289.0,146.0,100.0,0.0,57.0,43.0,100.0,0.0
1114,4.796864005803224,234.0,201.0,100.0,0.0,49.0,51.0,0.0,100.0
1115,5.043786668193224,235.0,200.0,100.0,0.0,49.0,51.0,0.0,100.0
1116,13.890684716553224,269.0,166.0,100.0,0.0,53.0,47.0,100.0,0.0
1117,-13.870263880226776,175.0,260.0,0.0,100.0,41.0,59.0,0.0,100.0
1118,11.617396058383225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1119,14.477465595333225,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1120,-8.156190140436776,202.0,233.0,0.0,100.0,45.0,55.0,0.0,100.0
1121,2.6770491082932244,227.0,208.0,100.0,0.0,49.0,51.0,0.0,100.0
1122,-17.613602528876775,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1123,4.947650894583225,235.0,200.0,100.0,0.0,49.0,51.0,0.0,100.0
1124,3.9023254090932245,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1125,18.566661761623227,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1126,10.777820532333225,258.0,177.0,100.0,0.0,53.0,47.0,100.0,0.0
1127,-10.070974113936774,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1128,-11.850357461516776,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1129,19.049437331503224,300.0,135.0,100.0,0.0,58.0,42.0,100.0,0.0
1130,1.9975565626432243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1131,11.989282124483225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1132,2.195684871043224,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1133,6.781401326403225,239.0,196.0,100.0,0.0,49.0,51.0,0.0,100.0
1134,-10.950065112506776,190.0,245.0,0.0,100.0,42.0,58.0,0.0,100.0
1135,-3.9198986798567756,210.0,225.0,0.0,100.0,45.0,55.0,0.0,100.0
1136,3.4375127141432245,230.0,205.0,100.0,0.0,49.0,51.0,0.0,100.0
1137,-3.2918389314867755,215.0,220.0,0.0,100.0,45.0,55.0,0.0,100.0
1138,-0.06590891397677545,223.0,212.0,100.0,0.0,48.0,52.0,0.0,100.0
1139,8.122047071283225,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1140,18.793068142243225,297.0,138.0,100.0,0.0,58.0,42.0,100.0,0.0
1141,15.288850763603225,279.0,156.0,100.0,0.0,56.0,44.0,100.0,0.0
1142,-10.510380767936775,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1143,-17.523726295266776,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1144,-13.972341726926775,175.0,260.0,0.0,100.0,41.0,59.0,0.0,100.0
1145,16.947256626203224,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1146,-11.876922406996774,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1147,-6.376710887786775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1148,14.558943115373225,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1149,9.569809953783224,254.0,181.0,100.0,0.0,50.0,50.0,0.0,100.0
1150,13.489405228333224,263.0,172.0,100.0,0.0,53.0,47.0,100.0,0.0
1151,-15.018006411606777,166.0,269.0,0.0,100.0,39.0,61.0,0.0,100.0
1152,9.208608804743225,253.0,182.0,100.0,0.0,50.0,50.0,0.0,100.0
1153,-2.1339313950867758,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1154,-7.564903441276774,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1155,20.284527496613226,314.0,121.0,100.0,0.0,58.0,42.0,100.0,0.0
1156,4.982836094313225,235.0,200.0,100.0,0.0,49.0,51.0,0.0,100.0
1157,9.192505633953225,253.0,182.0,100.0,0.0,50.0,50.0,0.0,100.0
1158,8.000272295203224,244.0,191.0,100.0,0.0,49.0,51.0,0.0,100.0
1159,-8.416729893276775,200.0,235.0,0.0,100.0,44.0,56.0,0.0,100.0
1160,-3.1157285050367753,215.0,220.0,0.0,100.0,46.0,54.0,0.0,100.0
1161,20.120217803183223,310.0,125.0,100.0,0.0,58.0,42.0,100.0,0.0
1162,-7.585688576896775,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1163,-11.154509444386775,188.0,247.0,0.0,100.0,42.0,58.0,0.0,100.0
1164,18.053044609243223,293.0,142.0,100.0,0.0,57.0,43.0,100.0,0.0
1165,2.9905903529232245,228.0,207.0,100.0,0.0,49.0,51.0,0.0,100.0
1166,17.859763308863226,293.0,142.0,100.0,0.0,57.0,43.0,100.0,0.0
1167,-14.430735218916777,171.0,264.0,0.0,100.0,40.0,60.0,0.0,100.0
1168,15.148329698143225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1169,-11.704096335506776,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1170,10.263117504863224,256.0,179.0,100.0,0.0,50.0,50.0,0.0,100.0
1171,-1.0759418210067757,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1172,-11.753223493746775,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1173,-7.928256282706775,203.0,232.0,0.0,100.0,45.0,55.0,0.0,100.0
1174,-1.6875684206167758,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1175,-5.385025003026776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1176,-16.197983882856775,161.0,274.0,0.0,100.0,39.0,61.0,0.0,100.0
1177,14.278808566783225,272.0,163.0,100.0,0.0,54.0,46.0,100.0,0.0
1178,1.7846890903732244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1179,16.999356735213222,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1180,1.2264397532932243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1181,-7.3705307389867745,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1182,22.023113680173225,324.0,111.0,100.0,0.0,58.0,42.0,100.0,0.0
1183,-7.811936070176776,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1184,6.978626554723224,240.0,195.0,100.0,0.0,49.0,51.0,0.0,100.0
1185,13.428093573563224,263.0,172.0,100.0,0.0,53.0,47.0,100.0,0.0
1186,18.334126711863224,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1187,15.001673953583225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1188,-9.902542978026775,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1189,13.761791254853225,266.0,169.0,100.0,0.0,53.0,47.0,100.0,0.0
1190,3.948350199153224,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1191,19.089965003373226,300.0,135.0,100.0,0.0,58.0,42.0,100.0,0.0
1192,-9.019917033886776,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1193,-12.035541451706775,185.0,250.0,0.0,100.0,42.0,58.0,0.0,100.0
1194,1.1784411481532244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1195,16.381330560863223,286.0,149.0,100.0,0.0,57.0,43.0,100.0,0.0
1196,-10.056752090136776,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1197,1.9587518363132244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1198,-0.9163491362967755,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1199,-11.004734142656774,189.0,246.0,0.0,100.0,42.0,58.0,0.0,100.0
1200,3.8460541425432244,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1201,-10.057134529306776,194.0,241.0,0.0,100.0,43.0,57.0,0.0,100.0
1202,1.7230348916732243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1203,16.568367784273224,287.0,148.0,100.0,0.0,57.0,43.0,100.0,0.0
1204,-0.03658156519677558,223.0,212.0,100.0,0.0,48.0,52.0,0.0,100.0
1205,5.730197789833225,238.0,197.0,100.0,0.0,49.0,51.0,0.0,100.0
1206,-6.865796097856775,205.0,230.0,0.0,100.0,45.0,55.0,0.0,100.0
1207,3.9177061121532244,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1208,-14.590618785116774,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1209,6.994712045843224,240.0,195.0,100.0,0.0,49.0,51.0,0.0,100.0
1210,16.861688736173225,288.0,147.0,100.0,0.0,57.0,43.0,100.0,0.0
1211,3.8778055177732247,231.0,204.0,100.0,0.0,49.0,51.0,0.0,100.0
1212,-14.172331419466776,172.0,263.0,0.0,100.0,40.0,60.0,0.0,100.0
1213,-4.832715099276776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1214,-14.685687715086775,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1215,5.603704465823224,237.0,198.0,100.0,0.0,49.0,51.0,0.0,100.0
1216,15.869540024743225,282.0,153.0,100.0,0.0,56.0,44.0,100.0,0.0
1217,-9.599344630856775,196.0,239.0,0.0,100.0,43.0,57.0,0.0,100.0
1218,21.840474296003226,323.0,112.0,100.0,0.0,58.0,42.0,100.0,0.0
1219,9.161520042743225,252.0,183.0,100.0,0.0,50.0,50.0,0.0,100.0
1220,-12.949899714646776,179.0,256.0,0.0,100.0,41.0,59.0,0.0,100.0
1221,-9.518326287426776,197.0,238.0,0.0,100.0,43.0,57.0,0.0,100.0
1222,17.548564602923225,292.0,143.0,100.0,0.0,57.0,43.0,100.0,0.0
1223,16.062382125683225,284.0,151.0,100.0,0.0,56.0,44.0,100.0,0.0
1224,8.314737445683225,246.0,189.0,100.0,0.0,49.0,51.0,0.0,100.0
1225,3.4262294950832244,230.0,205.0,100.0,0.0,49.0,51.0,0.0,100.0
1226,-14.481422457856777,171.0,264.0,0.0,100.0,39.0,61.0,0.0,100.0
1227,-13.259364930806775,178.0,257.0,0.0,100.0,41.0,59.0,0.0,100.0
1228,14.917308948133225,277.0,158.0,100.0,0.0,56.0,44.0,100.0,0.0
1229,-16.933144909236773,158.0,277.0,0.0,100.0,38.0,62.0,0.0,100.0
1230,-10.658070664586775,193.0,242.0,0.0,100.0,42.0,58.0,0.0,100.0
1231,20.999073078873224,320.0,115.0,100.0,0.0,58.0,42.0,100.0,0.0
1232,8.087323728773224,245.0,190.0,100.0,0.0,49.0,51.0,0.0,100.0
1233,1.0081488718232243,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1234,-7.816866500796776,204.0,231.0,0.0,100.0,45.0,55.0,0.0,100.0
1235,1.8945682582132244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1236,-3.191948198896776,215.0,220.0,0.0,100.0,46.0,54.0,0.0,100.0
1237,12.408692881273225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1238,7.263441947913224,241.0,194.0,100.0,0.0,49.0,51.0,0.0,100.0
1239,11.835851919203225,260.0,175.0,100.0,0.0,53.0,47.0,100.0,0.0
1240,16.536737755893224,286.0,149.0,100.0,0.0,57.0,43.0,100.0,0.0
1241,0.5611290263732245,224.0,211.0,100.0,0.0,49.0,51.0,0.0,100.0
1242,13.588973128163225,265.0,170.0,100.0,0.0,53.0,47.0,100.0,0.0
1243,-0.9420542863567758,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1244,19.810881573383224,307.0,128.0,100.0,0.0,58.0,42.0,100.0,0.0
1245,-16.382738789616774,159.0,276.0,0.0,100.0,39.0,61.0,0.0,100.0
1246,-13.687572896956775,176.0,259.0,0.0,100.0,41.0,59.0,0.0,100.0
1247,9.861012170413224,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1248,-0.33113580399677556,221.0,214.0,100.0,0.0,46.0,54.0,0.0,100.0
1249,10.208762506443225,256.0,179.0,100.0,0.0,50.0,50.0,0.0,100.0
1250,10.004354155443224,255.0,180.0,100.0,0.0,50.0,50.0,0.0,100.0
1251,-1.0878027688267755,219.0,216.0,100.0,0.0,46.0,54.0,0.0,100.0
1252,15.834752679083225,282.0,153.0,100.0,0.0,56.0,44.0,100.0,0.0
1253,-3.695556705936776,213.0,222.0,0.0,100.0,45.0,55.0,0.0,100.0
1254,15.675763132093225,281.0,154.0,100.0,0.0,56.0,44.0,100.0,0.0
1255,-9.427859460796775,198.0,237.0,0.0,100.0,43.0,57.0,0.0,100.0
1256,5.098648137873225,236.0,199.0,100.0,0.0,49.0,51.0,0.0,100.0
1257,18.506018674723226,294.0,141.0,100.0,0.0,57.0,43.0,100.0,0.0
1258,19.433662435423226,303.0,132.0,100.0,0.0,58.0,42.0,100.0,0.0
1259,1.0880787918732244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1260,0.6961399261032244,226.0,209.0,100.0,0.0,49.0,51.0,0.0,100.0
1261,18.857225070583226,298.0,137.0,100.0,0.0,58.0,42.0,100.0,0.0
1262,11.326208026313225,259.0,176.0,100.0,0.0,53.0,47.0,100.0,0.0
1263,20.015837383253224,309.0,126.0,100.0,0.0,58.0,42.0,100.0,0.0
1264,10.455085586093224,256.0,179.0,100.0,0.0,52.0,48.0,100.0,0.0
1265,-5.383606472206775,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1266,-17.701708135136776,155.0,280.0,0.0,100.0,38.0,62.0,0.0,100.0
1267,-17.124378059956776,156.0,279.0,0.0,100.0,38.0,62.0,0.0,100.0
1268,21.505663781983223,322.0,113.0,100.0,0.0,58.0,42.0,100.0,0.0
1269,-4.322277811106776,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1270,6.965486846963225,240.0,195.0,100.0,0.0,49.0,51.0,0.0,100.0
1271,14.576324871123225,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1272,-4.913982224836776,208.0,227.0,0.0,100.0,45.0,55.0,0.0,100.0
1273,-5.963082656956775,206.0,229.0,0.0,100.0,45.0,55.0,0.0,100.0
1274,-11.364111813966774,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1275,-11.740493716966775,186.0,249.0,0.0,100.0,42.0,58.0,0.0,100.0
1276,21.476119804313225,321.0,114.0,100.0,0.0,58.0,42.0,100.0,0.0
1277,3.3685147613332242,229.0,206.0,100.0,0.0,49.0,51.0,0.0,100.0
1278,-14.218026788736776,172.0,263.0,0.0,100.0,40.0,60.0,0.0,100.0
1279,10.163318333063225,256.0,179.0,100.0,0.0,50.0,50.0,0.0,100.0
1280,14.655456878013226,274.0,161.0,100.0,0.0,54.0,46.0,100.0,0.0
1281,16.203979581913224,285.0,150.0,100.0,0.0,57.0,43.0,100.0,0.0
1282,-4.248193529916776,209.0,226.0,0.0,100.0,45.0,55.0,0.0,100.0
1283,-2.0233191218567756,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1284,7.140775722873224,240.0,195.0,100.0,0.0,49.0,51.0,0.0,100.0
1285,-1.5151185757567758,218.0,217.0,100.0,0.0,46.0,54.0,0.0,100.0
1286,10.328015458673224,256.0,179.0,100.0,0.0,51.0,49.0,100.0,0.0
1287,-3.2453648456967756,215.0,220.0,0.0,100.0,45.0,55.0,0.0,100.0
1288,-11.158751189066775,188.0,247.0,0.0,100.0,42.0,58.0,0.0,100.0
